"Fp2-F4"	"F4-C4"	"C4-P4"	"P4-O2"	"Fp1-F3"	"F3-C3"	"C3-P3"	"P3-O1"	"Fp2-F8"	"F8-T4"	"T4-T6"	"T6-O2"	"Fp1-F7"	"F7-T3"	"T3-T5"	"T5-O1"	"Fz-Cz"	"Cz-Pz"	"t"	"seizure"
7.8636	3.6808	-24.9294	-32.793	-7.529	-12.5483	-7.8636	-19.91	-18.9062	-10.0387	20.7466	-37.9796	-8.7002	-7.3617	-20.412	-11.3772	-27.7736	10.0387	3252.2344	1
-0.1673	6.8598	-13.8868	-15.058	-3.8482	-5.0193	-7.8636	-11.2098	-21.7504	-4.6847	32.9603	-28.7775	-0.3346	-12.2137	-12.381	-3.0116	-17.233	11.7118	3252.25	1
-2.3424	4.852	-7.1944	-14.8907	-0.1673	-1.0039	-6.1905	-14.7234	-25.5986	3.6808	29.6141	-27.2717	1.0039	-11.8791	-9.704	-1.5058	-11.3772	11.2098	3252.2656	1
-2.175	6.3578	-3.3462	-15.8946	-4.5174	2.677	-4.852	-13.5522	-12.5483	39.9874	-9.0348	-33.4622	1.3385	-12.381	-6.5251	-2.677	-11.7118	10.206	3252.2812	1
7.6963	6.1905	2.175	-21.9178	8.0309	0.5019	-4.6847	-16.5638	-17.4004	3.6808	40.6566	-32.793	11.7118	-14.0541	-9.3694	-1.0039	-14.2214	17.4004	3252.2969	1
6.1905	15.058	2.3424	-22.9216	-3.1789	4.3501	-3.6808	-14.8907	-15.2253	43.5009	-1.6731	-25.9332	12.381	-20.2446	-10.5406	1.0039	-15.3926	17.233	3252.3125	1
2.0077	20.7466	10.5406	-36.3065	-0.5019	2.5097	-1.8404	-15.5599	-24.762	3.8482	40.9912	-23.0889	10.0387	-14.8907	-12.381	1.8404	-16.2292	14.8907	3252.3281	1
14.2214	20.412	14.0541	-41.9951	-5.0193	-3.0116	1.0039	-14.2214	-3.6808	19.0735	24.762	-33.4622	6.8598	-16.5638	-11.3772	-0.1673	-16.3965	13.5522	3252.3438	1
10.7079	16.2292	16.2292	-49.0222	5.6886	-9.3694	0.6692	-14.2214	-5.354	17.233	32.793	-50.528	25.264	-28.2756	-17.5677	3.3462	-17.0657	12.7156	3252.3594	1
26.6025	6.0232	19.5754	-54.5434	-9.0348	-1.8404	-3.0116	-14.8907	7.6963	29.7814	14.8907	-54.7107	10.206	-22.0851	-19.5754	2.677	-9.8714	8.7002	3252.375	1
21.7504	7.8636	21.9178	-63.0763	-14.0541	2.175	-5.354	-11.2098	1.5058	9.3694	26.7698	-49.1895	5.1866	-19.0735	-15.8946	1.3385	3.8482	4.6847	3252.3906	1
25.4313	11.3772	18.5715	-65.084	-20.5793	-1.3385	-6.0232	-13.0503	3.8482	16.5638	4.1828	-34.2988	-6.6924	-20.0773	-15.7272	1.5058	6.0232	3.8482	3252.4062	1
15.058	3.6808	12.381	-61.5705	-20.9139	0.5019	-11.2098	-9.704	-9.704	8.0309	-6.8598	-21.9178	-10.206	-16.7311	-15.2253	0.8366	3.3462	1.6731	3252.4219	1
15.3926	1.3385	1.6731	-52.703	-21.2485	-2.0077	-15.8946	-8.8675	-1.5058	11.0425	-19.91	-23.9255	-10.7079	-20.9139	-18.7388	2.3424	-0.8366	-7.8636	3252.4375	1
-2.8443	2.677	-5.0193	-44.3375	-15.7272	-4.852	-16.2292	-10.7079	-9.5367	17.4004	-35.8046	-21.5831	-8.0309	-24.2601	-15.3926	0.1673	-5.354	-9.2021	3252.4531	1
2.677	-9.3694	-6.5251	-35.47	-32.1237	-6.1905	-18.0696	-14.7234	-14.5561	14.7234	-19.91	-28.9448	-27.7736	-26.9371	-18.0696	1.6731	-9.0348	-11.2098	3252.4688	1
19.5754	-12.883	-10.7079	-27.941	-12.0464	-7.8636	-21.9178	-12.381	2.3424	4.3501	-7.0271	-31.6218	-16.2292	-24.0928	-17.5677	3.6808	-10.0387	-13.5522	3252.4844	1
10.7079	-9.2021	-5.8559	-32.1237	-15.058	-6.0232	-24.2601	-13.5522	-9.2021	-3.3462	13.3849	-37.3104	-17.0657	-29.7814	-14.7234	2.677	-10.3733	-12.883	3252.5	1
-10.8752	-7.6963	-13.2176	-23.9255	-1.1712	-9.5367	-26.4352	-10.206	-20.5793	38.8162	-43.5009	-30.4506	-6.3578	-32.793	-16.0619	7.8636	-11.2098	-14.0541	3252.5156	1
10.3733	-9.8714	-20.9139	-9.704	-5.5213	-12.5483	-26.4352	-3.8482	-5.0193	21.0812	-17.0657	-29.1121	-12.5483	-32.1237	-11.0425	7.3617	-10.0387	-19.5754	3252.5312	1
15.7272	-5.0193	-17.0657	-5.6886	6.8598	-10.8752	-26.7698	-3.6808	-1.0039	64.5821	-45.8433	-29.7814	-2.3424	-22.0851	-17.735	7.6963	-14.0541	-14.7234	3252.5469	1
12.883	-3.8482	-12.5483	-11.0425	8.1982	-6.3578	-24.2601	-2.5097	-12.5483	42.999	-12.5483	-32.4584	7.8636	-20.5793	-16.3965	4.1828	-18.4042	-15.058	3252.5625	1
-14.2214	-1.0039	-7.8636	-17.5677	3.0116	-7.8636	-22.587	-5.354	-34.4661	26.1005	3.8482	-36.1392	-3.0116	-10.3733	-23.7582	4.3501	-19.5754	-10.3733	3252.5781	1
2.0077	-7.1944	-12.0464	-29.1121	-2.3424	-10.5406	-24.762	-13.7195	-16.2292	-3.6808	10.0387	-36.4738	1.6731	-20.9139	-30.2833	-1.8404	-12.0464	-17.735	3252.5938	1
5.0193	-17.0657	-10.5406	-30.7852	-0.6692	-18.2369	-23.7582	-16.5638	-9.5367	8.1982	-17.0657	-34.968	3.0116	-21.7504	-37.1431	-3.3462	8.7002	-19.91	3252.6094	1
0.6692	-25.7659	-8.7002	-33.1276	6.1905	-22.9216	-21.9178	-14.7234	-10.7079	-14.3888	-6.0232	-35.8046	-9.5367	-5.0193	-35.9719	-2.8443	4.6847	-20.9139	3252.625	1
8.3656	-27.439	-4.6847	-52.8703	-12.0464	-15.058	-23.4236	-21.5831	12.0464	-6.6924	-41.8278	-40.1547	-20.7466	-9.5367	-37.1431	-4.6847	-10.0387	-23.0889	3252.6406	1
0.1673	-27.2717	-3.0116	-59.8974	-24.4274	-16.0619	-26.1005	-20.9139	14.2214	-6.5251	-49.3568	-48.3529	-33.9642	-16.2292	-37.3104	0	-19.7427	-25.264	3252.6562	1
-0.1673	-24.0928	-4.5174	-66.7571	-13.0503	-12.7156	-28.2756	-18.0696	15.058	-1.1712	-51.6991	-57.7223	-26.1005	-12.883	-33.4622	0.3346	-16.5638	-25.9332	3252.6719	1
21.9178	-23.5909	-9.0348	-64.9167	-16.2292	-15.5599	-28.7775	-21.0812	45.0067	15.5599	-77.2977	-58.8935	-32.793	-14.2214	-37.3104	2.677	-15.058	-29.1121	3252.6875	1
23.5909	-22.2524	-13.2176	-65.9206	-10.3733	-7.6963	-26.6025	-18.5715	49.1895	30.6179	-94.1962	-63.4109	-19.4081	-8.0309	-35.1353	-0.6692	-12.883	-31.1199	3252.7031	1
26.4352	-20.5793	-12.0464	-62.0724	-15.3926	1.8404	-21.9178	-16.3965	53.2049	72.4457	-134.8528	-59.0608	-18.0696	1.6731	-32.4584	-3.0116	-12.7156	-34.968	3252.7188	1
20.5793	-26.7698	-9.0348	-58.3916	-8.1982	-2.175	-17.4004	-10.8752	49.5241	34.4661	-101.7252	-55.8819	-17.4004	5.354	-26.1005	-0.5019	-16.0619	-33.1276	3252.7344	1
31.1199	-23.9255	2.175	-54.8781	-8.1982	-7.8636	-13.2176	-4.3501	62.2397	60.0647	-116.6159	-51.1972	-17.735	3.0116	-17.735	-1.1712	-18.5715	-23.7582	3252.75	1
40.9912	-37.8123	5.354	-56.0492	-6.8598	-3.6808	-11.3772	-5.8559	53.2049	23.0889	-79.6401	-44.1701	-8.8675	-4.1828	-14.0541	-0.6692	-19.91	-20.412	3252.7656	1
29.6141	-27.439	4.5174	-54.2088	-4.0155	-1.8404	-9.704	-6.0232	47.6837	9.704	-64.9167	-39.9874	-8.5329	-2.3424	-6.1905	-4.5174	-17.4004	-14.5561	3252.7812	1
25.9332	-21.2485	2.8443	-50.3607	-14.0541	1.3385	-9.0348	-9.8714	49.5241	13.7195	-66.9245	-39.1508	-18.0696	-1.1712	-13.2176	0.8366	-16.5638	-10.0387	3252.7969	1
15.058	-14.5561	2.8443	-41.3259	-23.7582	3.8482	-9.8714	-4.5174	37.3104	45.3413	-85.8306	-34.8007	-17.233	-10.3733	-6.6924	0	-11.2098	-8.3656	3252.8125	1
18.7388	-17.4004	4.852	-35.1353	-27.439	9.5367	-12.5483	-2.3424	30.4506	56.2165	-81.4805	-34.1315	-14.5561	-13.3849	-7.1944	2.3424	-11.3772	-7.0271	3252.8281	1
12.5483	-12.381	5.5213	-28.9448	-7.0271	8.0309	-11.8791	-2.8443	23.5909	27.7736	-41.1585	-33.4622	-1.3385	-8.5329	-5.354	1.5058	-4.852	-8.7002	3252.8438	1
10.3733	-7.1944	4.852	-20.5793	6.0232	5.8559	-12.7156	6.1905	15.058	39.6527	-42.6643	-24.5947	2.8443	-5.0193	0.6692	6.8598	-2.5097	-8.0309	3252.8594	1
2.175	-2.677	-0.3346	-42.3297	-8.1982	12.5483	-16.3965	-12.883	5.5213	26.2678	-47.851	-27.1044	-5.6886	-7.529	-10.206	-1.5058	-0.1673	-17.4004	3252.875	1
12.7156	-12.381	1.0039	-64.9167	-9.3694	7.529	-21.2485	-14.7234	12.7156	-11.3772	-41.3259	-23.5909	-2.677	-12.883	-19.2408	-3.0116	-1.6731	-23.9255	3252.8906	1
10.5406	-14.0541	3.3462	-52.0338	1.3385	-0.6692	-21.0812	-10.7079	7.3617	-22.7543	-29.2794	-7.529	4.1828	-17.735	-18.5715	1.0039	-6.6924	-15.7272	3252.9062	1
9.704	-15.058	8.1982	-52.0338	-10.5406	4.6847	-18.9062	-6.8598	5.5213	19.91	-65.7533	-8.8675	-0.8366	-16.0619	-14.5561	-0.1673	-5.1866	-9.2021	3252.9219	1
5.1866	-12.5483	12.883	-47.5164	-4.852	1.1712	-17.5677	-5.1866	2.175	5.5213	-39.8201	-9.8714	8.0309	-22.9216	-12.0464	0.5019	-13.2176	-5.1866	3252.9375	1
7.3617	-13.5522	9.0348	-38.1469	-4.6847	-0.5019	-15.7272	-1.8404	0.5019	-19.0735	-7.0271	-9.704	-5.5213	-11.0425	-6.5251	0.3346	-16.2292	-5.0193	3252.9531	1
14.7234	-7.6963	12.0464	-40.9912	-7.3617	-7.8636	-14.0541	-3.3462	19.91	11.0425	-42.999	-9.8714	-13.5522	-12.883	-6.6924	0.5019	-22.2524	-6.8598	3252.9688	1
10.7079	-11.2098	11.8791	-39.1508	-12.7156	-7.0271	-15.3926	-4.0155	14.3888	36.6411	-73.115	-5.6886	-22.2524	-9.704	-9.5367	2.3424	-25.9332	-14.7234	3252.9844	1
3.0116	-20.412	-6.6924	-10.8752	-11.0425	-6.0232	0	-17.735	-8.8675	-3.0116	-10.3733	-12.7156	-30.7852	-6.3578	0.1673	2.175	-7.8636	-27.439	3524	1
4.3501	-15.8946	-1.5058	-8.3656	-10.206	1.3385	-1.1712	-17.735	-6.8598	-5.5213	1.0039	-10.0387	-28.7775	1.8404	-2.3424	1.5058	-14.3888	-24.4274	3524.0156	1
4.852	-11.7118	-2.3424	-6.6924	-8.0309	-0.8366	1.6731	-14.7234	-7.529	-1.5058	3.8482	-10.7079	-19.5754	-1.5058	-7.0271	6.1905	-5.354	-21.7504	3524.0312	1
1.1712	-11.5445	-2.677	-3.1789	-13.0503	-1.0039	3.6808	-14.3888	-9.2021	1.8404	1.6731	-10.5406	-17.5677	-2.8443	-8.8675	4.5174	4.1828	-17.5677	3524.0469	1
3.8482	-13.7195	-5.8559	-1.3385	-5.0193	-10.5406	6.5251	-12.7156	-5.0193	1.5058	-3.8482	-9.704	-15.7272	-4.1828	-9.0348	7.1944	4.6847	-21.9178	3524.0625	1
14.2214	-17.0657	-6.1905	-1.3385	-3.8482	-7.0271	3.3462	-9.2021	4.0155	3.0116	-7.529	-9.8714	-18.5715	-0.3346	-7.1944	9.3694	0.5019	-25.0967	3524.0781	1
16.2292	-18.9062	-4.6847	-2.677	-1.8404	-7.8636	5.0193	-7.1944	5.354	2.8443	-8.3656	-9.8714	-14.8907	4.3501	-11.8791	10.5406	8.7002	-25.9332	3524.0938	1
18.7388	-17.735	-6.5251	-0.5019	-2.677	-2.8443	6.8598	-4.3501	8.8675	4.852	-11.0425	-8.7002	-6.6924	7.8636	-10.7079	6.5251	22.9216	-25.7659	3524.1094	1
23.9255	-18.7388	-7.3617	-0.3346	-0.1673	-3.3462	8.8675	-7.8636	10.3733	6.3578	-11.5445	-7.6963	-8.5329	14.7234	-18.2369	9.5367	19.91	-22.587	3524.125	1
24.9294	-19.7427	-9.3694	0.8366	0.5019	-6.0232	10.7079	-8.3656	12.0464	4.852	-13.2176	-7.0271	-10.0387	17.735	-16.8984	6.0232	20.412	-25.0967	3524.1406	1
27.439	-20.412	-10.5406	-0.3346	-1.5058	-4.0155	13.8868	-11.5445	15.8946	2.5097	-16.0619	-6.1905	-5.8559	15.5599	-16.0619	3.1789	18.9062	-25.4313	3524.1562	1
27.7736	-18.7388	-11.7118	-2.0077	-3.8482	3.3462	16.8984	-11.0425	19.5754	1.1712	-18.5715	-6.8598	-3.8482	16.7311	-15.058	7.529	27.439	-24.762	3524.1719	1
24.4274	-13.0503	-9.3694	-3.3462	0.1673	14.8907	15.058	-16.8984	18.9062	2.3424	-15.5599	-7.0271	-0.5019	24.9294	-17.9023	6.6924	33.6295	-15.5599	3524.1875	1
21.7504	-12.5483	-8.0309	-1.6731	-2.8443	17.5677	18.5715	-17.233	14.8907	2.3424	-12.381	-5.354	0.8366	22.587	-15.8946	8.5329	36.1392	-10.3733	3524.2031	1
23.0889	-12.0464	-7.3617	0.8366	-4.3501	16.3965	20.412	-11.8791	12.0464	6.5251	-9.8714	-4.1828	4.1828	20.9139	-7.3617	2.8443	35.6373	-12.883	3524.2188	1
27.1044	-11.2098	-7.6963	0.5019	3.6808	8.7002	21.2485	-11.7118	13.8868	6.8598	-8.3656	-3.6808	8.7002	19.7427	-12.883	6.3578	32.291	-16.3965	3524.2344	1
23.5909	-10.7079	-9.5367	2.3424	2.0077	8.5329	17.4004	-7.6963	12.381	4.852	-7.8636	-3.6808	11.0425	17.0657	-10.3733	2.5097	36.6411	-18.4042	3524.25	1
21.2485	-11.5445	-9.8714	3.8482	-3.0116	14.5561	17.5677	-7.8636	8.8675	3.3462	-6.5251	-2.0077	6.8598	24.5947	-14.3888	4.1828	33.2949	-17.233	3524.2656	1
19.7427	-12.0464	-13.2176	4.3501	-7.6963	16.8984	17.9023	-6.5251	7.1944	4.3501	-10.206	-2.5097	5.8559	20.7466	-9.3694	3.3462	32.1237	-21.5831	3524.2812	1
24.2601	-15.7272	-14.8907	6.1905	-1.5058	11.7118	15.7272	-7.6963	9.0348	0.5019	-9.3694	-0.3346	7.0271	16.2292	-12.0464	7.0271	31.1199	-23.5909	3524.2969	1
28.4429	-16.2292	-15.8946	8.7002	2.3424	5.1866	14.7234	-6.1905	13.7195	0.1673	-9.8714	1.0039	12.2137	7.6963	-9.5367	5.6886	35.6373	-25.9332	3524.3125	1
27.1044	-14.0541	-15.2253	8.1982	4.0155	-0.5019	13.8868	-9.3694	15.3926	1.1712	-11.0425	0.5019	10.0387	3.6808	-14.7234	9.0348	33.6295	-21.5831	3524.3281	1
20.7466	-13.7195	-15.5599	5.8559	2.0077	0.6692	10.7079	-10.8752	10.7079	-0.8366	-10.8752	-1.6731	6.3578	1.1712	-5.354	0.3346	30.2833	-22.4197	3524.3438	1
18.7388	-13.8868	-17.233	8.1982	6.8598	-0.8366	7.3617	-11.7118	10.206	-0.6692	-14.3888	0.6692	11.8791	-5.0193	-13.0503	7.8636	32.6257	-25.9332	3524.3594	1
23.9255	-18.4042	-16.3965	7.1944	11.0425	-5.354	5.8559	-11.5445	12.7156	-2.175	-13.7195	-0.5019	10.206	-7.1944	-13.7195	10.7079	21.7504	-26.1005	3524.375	1
21.5831	-18.7388	-18.0696	6.0232	6.0232	-3.0116	6.1905	-13.0503	12.2137	-2.175	-17.735	-1.5058	7.3617	-6.1905	-12.381	7.3617	15.2253	-26.9371	3524.3906	1
19.91	-18.4042	-18.7388	5.0193	3.6808	-2.5097	9.2021	-16.8984	7.8636	-2.5097	-15.058	-2.5097	7.0271	-6.5251	-15.2253	8.1982	11.8791	-25.9332	3524.4062	1
22.2524	-16.5638	-18.4042	3.1789	7.529	2.3424	7.529	-17.4004	11.0425	-3.1789	-14.7234	-2.677	5.354	1.3385	-13.8868	7.1944	16.2292	-26.4352	3524.4219	1
29.2794	-13.3849	-14.8907	23.4236	11.0425	7.0271	7.6963	-6.6924	13.3849	2.3424	-1.3385	10.0387	3.3462	1.8404	3.5135	10.3733	12.5483	-23.7582	3524.4375	1
29.7814	-20.0773	-21.0812	-14.5561	11.5445	-2.3424	7.0271	-24.9294	13.5522	-5.6886	-23.0889	-10.7079	9.8714	0.6692	-18.4042	-0.8366	5.8559	-25.4313	3524.4531	1
32.9603	-20.5793	-18.0696	1.3385	10.3733	-1.0039	7.1944	-15.2253	13.3849	-2.0077	-14.2214	-1.5058	8.0309	0.3346	-15.2253	8.1982	6.5251	-22.9216	3524.4688	1
32.9603	-20.5793	-16.7311	2.677	9.5367	0.3346	6.1905	-11.5445	12.883	-2.0077	-12.0464	-0.5019	5.6886	0.8366	-9.5367	7.529	1.5058	-17.233	3524.4844	1
30.7852	-20.0773	-17.233	1.6731	9.2021	-4.1828	8.3656	-10.3733	10.3733	0.6692	-14.2214	-1.6731	2.3424	0.6692	-6.0232	6.0232	1.3385	-13.7195	3524.5	1
33.1276	-18.2369	-16.2292	1.8404	11.7118	1.3385	9.0348	-10.5406	14.3888	-2.175	-10.8752	-0.8366	3.6808	7.3617	-1.8404	2.3424	5.5213	-13.5522	3524.5156	1
32.291	-15.7272	-14.0541	5.1866	15.8946	5.354	10.206	-15.7272	18.5715	-2.8443	-9.8714	1.8404	9.3694	10.8752	-6.6924	2.175	3.8482	-10.3733	3524.5312	1
20.9139	-10.0387	-16.3965	8.5329	13.5522	11.8791	14.3888	-25.264	14.0541	-2.0077	-10.7079	1.6731	10.5406	12.7156	-11.8791	3.1789	1.3385	-8.3656	3524.5469	1
15.5599	-8.5329	-17.233	8.7002	10.5406	21.7504	13.3849	-34.1315	8.8675	-2.175	-9.8714	1.6731	3.6808	17.9023	-11.7118	1.6731	4.5174	-12.0464	3524.5625	1
15.5599	-6.1905	-15.058	6.8598	17.735	15.058	10.0387	-31.4545	11.2098	-1.3385	-8.7002	0	8.1982	14.0541	-14.3888	3.5135	7.3617	-18.0696	3524.5781	1
21.5831	-7.3617	-13.5522	5.1866	23.5909	8.8675	6.3578	-30.2833	12.5483	0.5019	-6.6924	-0.5019	11.3772	10.7079	-19.0735	5.5213	0.5019	-19.2408	3524.5938	1
17.233	-5.0193	-12.2137	5.0193	21.4158	5.5213	10.3733	-31.4545	13.0503	-0.1673	-6.6924	-1.1712	9.2021	12.7156	-20.7466	4.6847	-2.5097	-15.3926	3524.6094	1
10.3733	-4.3501	-9.3694	6.5251	21.9178	5.5213	7.529	-33.2949	5.8559	2.175	-4.1828	-0.6692	8.8675	11.3772	-23.4236	4.852	0.6692	-12.883	3524.625	1
10.0387	-5.1866	-11.8791	6.3578	26.4352	-5.8559	2.0077	-30.2833	4.6847	2.0077	-6.1905	-1.1712	8.7002	6.0232	-27.439	5.0193	-1.8404	-14.5561	3524.6406	1
17.735	-7.3617	-11.8791	2.3424	29.4468	-11.3772	1.0039	-24.9294	8.3656	1.1712	-4.0155	-4.6847	10.8752	3.6808	-23.0889	2.677	-5.0193	-16.7311	3524.6562	1
25.5986	-12.381	-12.883	3.1789	24.9294	-6.0232	3.1789	-24.5947	9.704	2.3424	-4.1828	-4.3501	13.0503	4.1828	-27.7736	8.0309	-5.354	-21.9178	3524.6719	1
23.0889	-10.8752	-11.2098	2.8443	15.8946	-4.1828	5.1866	-17.5677	6.8598	4.1828	-3.0116	-4.1828	10.0387	6.8598	-20.7466	3.1789	-6.6924	-25.4313	3524.6875	1
17.4004	-11.2098	-8.0309	4.852	11.7118	0	6.0232	-16.7311	-1.0039	4.5174	-2.5097	2.0077	7.0271	11.5445	-20.0773	2.5097	-1.8404	-23.4236	3524.7031	1
13.2176	-8.5329	-6.3578	9.2021	17.233	-3.3462	6.8598	-14.2214	0.3346	1.0039	0.8366	5.354	12.0464	10.0387	-14.7234	-0.8366	1.5058	-15.7272	3524.7188	1
15.2253	-6.5251	-5.5213	10.3733	25.9332	-6.6924	6.8598	-13.5522	2.3424	3.0116	3.0116	5.1866	17.9023	3.8482	-17.0657	7.8636	8.8675	-11.8791	3524.7344	1
14.3888	-5.6886	-3.6808	15.058	21.9178	-3.8482	8.1982	-4.3501	3.0116	1.3385	8.8675	6.8598	19.0735	4.3501	-9.0348	7.529	15.2253	-5.1866	3524.75	1
12.0464	-4.1828	0.1673	15.5599	22.0851	-1.8404	7.0271	-3.5135	1.3385	4.0155	10.8752	7.3617	18.5715	8.8675	-9.0348	5.354	14.0541	2.5097	3524.7656	1
9.0348	-4.5174	3.0116	8.7002	23.0889	-3.8482	7.1944	-7.1944	-1.8404	3.5135	9.704	4.852	20.2446	6.8598	-9.8714	2.0077	8.1982	4.6847	3524.7812	1
11.7118	-8.7002	1.6731	7.529	27.6063	-7.1944	4.3501	-11.2098	0.8366	-0.8366	6.8598	5.354	19.5754	5.8559	-17.735	5.8559	10.3733	3.6808	3524.7969	1
12.381	-9.5367	-0.6692	4.5174	23.9255	-6.3578	4.1828	-15.7272	3.6808	-2.0077	1.5058	3.5135	18.0696	3.6808	-20.7466	5.0193	15.7272	2.5097	3524.8125	1
12.883	-9.0348	-1.6731	5.0193	22.4197	-7.3617	6.8598	-17.9023	4.6847	-0.3346	0.3346	2.5097	19.0735	1.1712	-21.2485	5.0193	20.5793	0.3346	3524.8281	1
14.3888	-12.381	-4.3501	8.5329	27.439	-15.5599	6.5251	-18.9062	0.8366	-0.3346	2.677	3.0116	21.0812	1.8404	-29.9487	6.5251	10.8752	0.6692	3524.8438	1
14.7234	-11.8791	-5.354	11.8791	23.0889	-13.5522	9.2021	-16.0619	1.0039	0	3.8482	4.5174	23.4236	2.0077	-18.9062	-3.8482	11.7118	-2.175	3524.8594	1
23.7582	-17.4004	-5.5213	16.2292	14.5561	-9.5367	14.8907	-11.5445	3.6808	0	8.5329	4.852	19.0735	8.1982	-19.0735	0.1673	11.7118	0.6692	3524.875	1
18.2369	-13.8868	-3.6808	16.5638	12.0464	-13.5522	19.5754	-5.8559	1.3385	0.5019	9.5367	5.8559	16.7311	9.704	-14.0541	-0.1673	14.2214	2.175	3524.8906	1
10.7079	-10.206	-2.3424	15.5599	16.7311	-16.2292	16.8984	-8.0309	0.1673	1.3385	7.6963	4.5174	18.4042	6.1905	-16.0619	0.8366	25.5986	-2.8443	3524.9062	1
4.3501	-7.1944	-2.5097	13.8868	20.7466	-18.4042	10.5406	-11.2098	-1.3385	1.3385	4.852	3.6808	18.4042	0.1673	-15.3926	-1.5058	28.1083	-4.3501	3524.9219	1
4.1828	-8.5329	-4.0155	13.3849	12.381	-18.4042	7.1944	-9.3694	-1.5058	0.1673	4.3501	2.0077	17.4004	-5.8559	-23.2562	3.5135	29.2794	-7.8636	3524.9375	1
10.3733	-12.5483	-6.8598	11.3772	5.8559	-9.5367	6.0232	-11.8791	2.0077	-2.175	1.6731	0.8366	11.8791	-2.677	-24.2601	5.5213	27.439	-8.3656	3524.9531	1
4.6847	-11.8791	-5.8559	7.1944	-0.1673	-5.8559	6.5251	-12.2137	-2.0077	-3.5135	-0.1673	-0.1673	9.0348	-2.175	-23.0889	4.5174	27.6063	-6.1905	3524.9688	1
6.3578	-11.7118	-4.0155	7.1944	9.3694	-7.8636	6.0232	-13.5522	0.1673	-2.8443	0.5019	0	15.3926	-5.0193	-20.2446	3.8482	33.1276	2.677	3524.9844	1
-6.5251	-2.677	27.7736	-9.8714	-3.6808	42.999	-28.9448	-2.677	-4.5174	-2.677	18.2369	-2.3424	-8.1982	3.0116	15.058	-2.175	15.2253	-25.9332	3661	1
-6.0232	1.0039	25.5986	-9.0348	-2.677	36.1392	-30.9526	2.5097	-3.3462	0.1673	20.412	-5.6886	-9.704	1.5058	18.0696	-4.852	-3.1789	-14.2214	3661.0156	1
-11.3772	-0.3346	28.6102	-8.1982	0	31.1199	-29.1121	5.8559	-5.8559	1.1712	20.2446	-6.8598	-7.3617	-1.8404	19.0735	-2.0077	-9.2021	-12.381	3661.0312	1
-29.2794	13.8868	30.7852	-9.704	4.0155	27.7736	-24.5947	1.0039	-8.7002	0.5019	17.0657	-3.1789	-7.3617	-1.1712	13.7195	3.0116	-4.6847	-10.7079	3661.0469	1
-41.6605	36.1392	25.9332	-13.5522	5.0193	28.4429	-18.9062	-1.0039	-7.0271	1.3385	17.233	-4.6847	-4.3501	-0.6692	19.4081	-0.8366	15.2253	-10.206	3661.0625	1
-33.2949	35.47	22.7543	-12.0464	5.1866	27.6063	-13.2176	-2.175	-2.677	3.1789	21.2485	-8.8675	-3.8482	2.3424	17.5677	1.3385	28.6102	-12.2137	3661.0781	1
-25.0967	34.2988	19.0735	-12.7156	5.1866	32.1237	-5.0193	-8.1982	0.3346	3.1789	9.704	2.3424	-1.8404	2.8443	21.4158	1.6731	33.4622	-8.5329	3661.0938	1
-26.2678	32.291	14.8907	-8.7002	6.6924	28.6102	-0.5019	-10.3733	-0.6692	4.1828	11.2098	-2.5097	2.0077	4.1828	16.7311	1.5058	28.2756	-8.0309	3661.1094	1
-29.4468	33.2949	22.9216	-14.7234	3.5135	24.5947	3.8482	-8.0309	-3.5135	1.8404	17.4004	-3.6808	-1.3385	3.6808	24.5947	-3.0116	21.4158	4.1828	3661.125	1
-23.2562	29.7814	24.2601	-14.8907	-1.0039	26.4352	8.8675	-6.8598	-0.3346	2.5097	16.3965	-2.677	-1.5058	5.6886	18.4042	4.852	27.2717	2.0077	3661.1406	1
-14.5561	25.4313	23.9255	-16.2292	0.6692	29.2794	6.1905	-5.1866	0.1673	3.0116	13.2176	2.175	0.3346	5.8559	19.2408	5.5213	24.762	3.5135	3661.1562	1
-12.2137	23.5909	17.233	-8.5329	-3.5135	26.6025	5.1866	-0.5019	1.6731	2.8443	10.5406	5.0193	-0.5019	4.6847	19.0735	4.5174	20.5793	2.3424	3661.1719	1
-14.3888	20.7466	15.7272	-6.3578	0.6692	23.0889	6.8598	-2.3424	-1.3385	2.3424	8.5329	6.1905	0.8366	6.3578	20.0773	1.0039	16.2292	-1.5058	3661.1875	1
-14.2214	22.2524	18.0696	-8.3656	1.8404	21.5831	9.704	-5.6886	-2.8443	6.5251	15.8946	-1.8404	1.0039	7.0271	11.7118	7.6963	18.0696	-6.5251	3661.2031	1
-12.7156	25.0967	16.5638	-9.0348	3.6808	19.91	8.7002	-4.1828	0.5019	9.3694	15.8946	-5.8559	2.175	7.6963	15.5599	2.677	18.5715	-10.0387	3661.2188	1
-8.8675	24.5947	19.91	-14.5561	6.8598	20.9139	9.8714	-7.0271	3.5135	9.0348	12.2137	-3.6808	3.3462	7.3617	16.5638	3.3462	16.2292	-3.6808	3661.2344	1
-7.3617	26.2678	19.91	-18.9062	6.1905	15.3926	16.2292	-8.0309	6.8598	7.6963	9.2021	-3.8482	5.1866	7.1944	15.3926	2.0077	13.8868	-0.3346	3661.25	1
-5.354	20.9139	17.9023	-17.735	3.5135	15.058	21.0812	-15.5599	3.3462	6.8598	9.5367	-4.0155	-1.5058	10.0387	8.1982	7.3617	10.206	-2.3424	3661.2656	1
