"Fp2-F4"	"F4-C4"	"C4-P4"	"P4-O2"	"Fp1-F3"	"F3-C3"	"C3-P3"	"P3-O1"	"Fp2-F8"	"F8-T4"	"T4-T6"	"T6-O2"	"Fp1-F7"	"F7-T3"	"T3-T5"	"T5-O1"	"Fz-Cz"	"Cz-Pz"	"t"	"seizure"
-4.1828	-59.5628	121.8025	-111.2619	1.6731	-42.497	-19.4081	-3.8482	36.8084	-60.232	-3.6808	-26.1005	-28.6102	17.735	-49.6914	-3.5135	-51.8665	-27.1044	4421.2812	0
-10.0387	-53.8742	121.6352	-114.9428	-1.1712	-39.4854	-19.91	-4.3501	36.4738	-52.0338	-15.3926	-26.2678	-28.6102	13.8868	-46.1779	-4.0155	-47.1817	-28.1083	4421.2969	0
-7.3617	-55.0454	122.9737	-116.1139	-5.8559	-33.6295	-19.0735	-2.8443	33.6295	-66.0879	-5.0193	-18.0696	-31.6218	15.3926	-43.5009	-1.6731	-49.3568	-25.264	4421.3125	0
-8.1982	-53.3723	125.1487	-121.4679	-5.0193	-31.1199	-24.4274	-3.5135	28.2756	-68.0956	-3.1789	-14.8907	-35.3026	16.2292	-42.6643	-2.3424	-51.0299	-23.4236	4421.3281	0
1.3385	-58.057	128.3276	-121.3006	2.0077	-32.291	-27.2717	0.5019	28.9448	-65.2513	4.5174	-17.9023	-28.1083	12.5483	-39.1508	-2.3424	-45.6759	-26.4352	4421.3438	0
4.852	-57.8897	126.4872	-117.9544	3.5135	-33.2949	-26.4352	2.5097	28.1083	-75.9593	24.9294	-21.5831	-28.7775	12.381	-36.9758	-0.3346	-38.8162	-30.4506	4421.3594	0
-6.5251	-48.1856	125.818	-119.4602	1.0039	-31.7891	-27.941	3.1789	21.7504	-73.2823	20.0773	-16.8984	-28.2756	2.677	-30.7852	0.8366	-41.8278	-27.941	4421.375	0
-7.3617	-47.1817	121.3006	-120.6313	-0.8366	-30.9526	-30.9526	3.8482	17.735	-67.761	4.3501	-8.1982	-33.1276	4.1828	-32.291	2.3424	-46.0106	-28.1083	4421.3906	0
3.1789	-55.5473	124.1449	-123.6429	4.0155	-33.2949	-31.7891	3.0116	17.735	-80.142	23.0889	-12.5483	-28.9448	3.0116	-32.1237	0	-45.5086	-26.9371	4421.4062	0
13.0503	-59.8974	122.9737	-122.3044	9.5367	-32.9603	-31.7891	2.3424	23.9255	-83.6556	32.1237	-18.5715	-24.762	3.6808	-31.6218	-0.1673	-37.8123	-31.2872	4421.4219	0
8.3656	-53.7069	122.9737	-122.3044	13.5522	-33.4622	-32.6257	3.5135	23.4236	-69.4341	20.7466	-19.4081	-25.5986	5.8559	-31.7891	2.5097	-37.9796	-31.2872	4421.4375	0
9.2021	-55.2127	122.6391	-121.3006	14.2214	-32.291	-34.1315	5.354	22.587	-75.9593	21.5831	-12.883	-25.264	-1.8404	-26.2678	6.5251	-41.4932	-28.7775	4421.4531	0
8.1982	-55.0454	125.4834	-121.6352	12.2137	-31.9564	-32.793	4.6847	21.9178	-83.1536	26.2678	-8.0309	-27.1044	-0.1673	-26.9371	6.3578	-38.8162	-25.9332	4421.4688	0
5.6886	-48.8549	125.6507	-119.9621	11.5445	-31.2872	-30.7852	4.1828	30.116	-80.142	28.4429	-15.8946	-25.7659	-6.0232	-21.2485	6.6924	-32.1237	-24.5947	4421.4844	0
3.3462	-41.4932	123.8102	-124.8141	10.8752	-30.116	-28.9448	1.5058	32.4584	-68.4303	17.0657	-20.2446	-25.0967	1.3385	-28.2756	5.354	-23.5909	-29.2794	4421.5	0
14.8907	-41.9951	123.8102	-125.4834	13.0503	-26.9371	-27.2717	2.677	34.2988	-88.173	42.6643	-17.5677	-23.0889	-1.1712	-21.7504	7.529	-19.4081	-27.941	4421.5156	0
17.233	-46.3452	124.4795	-131.5066	13.5522	-27.2717	-30.2833	-1.1712	23.5909	-71.7765	24.9294	-12.883	-23.4236	-5.0193	-24.0928	7.3617	-24.4274	-26.7698	4421.5312	0
13.3849	-45.3413	130.1681	-137.3624	10.7079	-25.9332	-28.6102	-4.6847	22.587	-71.1072	21.9178	-12.5483	-25.7659	-7.8636	-19.2408	4.3501	-22.9216	-24.5947	4421.5469	0
12.0464	-45.5086	134.0162	-135.1874	6.0232	-23.2562	-26.4352	-3.1789	31.4545	-64.9167	21.2485	-22.4197	-26.2678	-3.3462	-23.0889	5.8559	-15.5599	-26.2678	4421.5625	0
14.8907	-41.3259	132.6777	-135.0201	11.7118	-18.7388	-28.1083	-4.852	34.968	-72.613	33.9642	-25.0967	-14.5561	-5.1866	-24.9294	4.6847	-10.8752	-25.5986	4421.5781	0
13.3849	-40.322	132.1758	-137.5298	13.5522	-16.3965	-32.1237	-4.852	38.4816	-59.2281	5.8559	-17.4004	-10.5406	-0.3346	-32.1237	3.1789	-12.2137	-25.0967	4421.5938	0
9.704	-40.4893	132.0085	-138.7009	10.5406	-14.8907	-34.1315	-4.852	36.3065	-66.5898	11.0425	-18.2369	-10.3733	-4.5174	-30.4506	2.0077	-13.3849	-25.0967	4421.6094	0
9.704	-45.0067	133.1797	-140.7087	7.3617	-19.4081	-34.1315	-8.0309	38.4816	-58.2243	2.8443	-25.9332	-20.9139	1.0039	-32.4584	-1.8404	-14.0541	-27.439	4421.625	0
18.9062	-47.3491	130.1681	-140.2067	12.7156	-22.587	-33.7968	-9.704	53.0376	-44.8394	-11.5445	-35.1353	-21.4158	-0.5019	-29.1121	-2.3424	-11.8791	-31.7891	4421.6406	0
12.883	-42.497	126.8218	-142.0472	16.2292	-19.0735	-37.9796	-16.3965	50.6953	-54.0415	-3.8482	-37.645	-17.9023	-1.5058	-33.2949	-4.5174	-12.7156	-32.793	4421.6562	0
6.1905	-36.6411	126.4872	-137.0278	20.7466	-16.8984	-39.4854	-13.7195	44.0028	-43.6682	-8.7002	-32.6257	-23.0889	2.8443	-27.6063	-1.5058	-17.735	-28.9448	4421.6719	0
9.8714	-40.9912	128.9969	-142.7164	22.2524	-20.412	-40.1547	-19.4081	41.9951	-23.9255	-26.7698	-36.1392	-21.4158	3.3462	-31.7891	-7.8636	-23.2562	-26.7698	4421.6875	0
11.5445	-41.1585	124.6468	-142.2145	24.0928	-22.4197	-36.4738	-24.762	51.5318	-38.4816	-14.3888	-45.8433	-17.233	6.5251	-38.8162	-10.0387	-19.4081	-30.9526	4421.7031	0
2.677	-32.6257	118.4563	-142.0472	21.2485	-25.0967	-34.968	-28.1083	48.8549	-35.9719	-15.2253	-51.1972	-14.7234	3.5135	-41.3259	-14.3888	-18.7388	-32.4584	4421.7188	0
8.8675	-36.8084	121.8025	-138.7009	18.0696	-20.2446	-31.2872	-30.6179	45.6759	-28.1083	-16.5638	-45.8433	-19.5754	6.0232	-36.4738	-14.0541	-19.91	-27.941	4421.7344	0
9.0348	-34.1315	121.6352	-140.2067	26.1005	-18.9062	-30.9526	-33.9642	46.0106	-16.0619	-31.1199	-42.497	-15.8946	8.3656	-33.9642	-16.2292	-22.587	-23.5909	4421.75	0
20.5793	-42.8317	122.8064	-143.553	18.5715	-12.7156	-31.7891	-41.4932	43.3336	-12.0464	-25.264	-49.0222	-16.5638	6.5251	-34.6334	-22.7543	-21.9178	-19.7427	4421.7656	0
13.3849	-31.6218	122.9737	-139.0356	18.0696	-11.5445	-29.1121	-41.6605	53.3723	-9.2021	-23.4236	-55.0454	-12.883	8.8675	-36.1392	-24.0928	-13.3849	-23.9255	4421.7812	0
19.91	-39.8201	124.3122	-140.7087	13.8868	-5.6886	-31.9564	-48.1856	46.5125	-10.3733	-17.233	-55.2127	-15.7272	12.883	-38.9835	-30.116	-14.2214	-22.587	4421.7969	0
1.0039	-27.1044	132.845	-146.7319	15.8946	-3.5135	-40.6566	-47.0144	38.3143	9.2021	-36.1392	-51.3645	-20.412	9.2021	-36.4738	-27.6063	-20.9139	-24.2601	4421.8125	0
-0.1673	-34.968	127.993	-147.7357	30.2833	-20.412	-35.9719	-52.5357	31.7891	12.5483	-45.174	-54.0415	-11.2098	5.8559	-39.3181	-33.9642	-25.5986	-25.0967	4421.8281	0
6.5251	-40.6566	129.8334	-149.4088	10.0387	-19.0735	-25.9332	-56.5512	42.6643	0	-33.4622	-62.909	-21.5831	9.0348	-41.1585	-37.8123	-18.7388	-24.762	4421.8438	0
-6.3578	-15.3926	123.141	-146.2299	6.8598	-16.2292	-12.5483	-57.2204	48.6875	0.1673	-25.9332	-67.761	-16.5638	13.3849	-36.4738	-39.4854	-12.5483	-23.7582	4421.8594	0
11.0425	-32.4584	123.9776	-146.3972	10.7079	-21.9178	-10.8752	-58.2243	55.8819	-12.883	-24.762	-62.0724	-11.0425	14.8907	-40.1547	-44.0028	-15.2253	-21.7504	4421.875	0
-3.3462	-16.7311	124.1449	-146.5646	-8.5329	-13.7195	-12.2137	-55.2127	50.6953	2.5097	-36.4738	-59.2281	-24.4274	14.8907	-38.3143	-41.8278	-17.0657	-22.2524	4421.8906	0
15.8946	-34.8007	131.3392	-146.5646	4.5174	-14.0541	-13.3849	-56.2165	47.1817	21.7504	-40.4893	-62.5744	-6.5251	13.5522	-42.497	-43.6682	-19.0735	-19.0735	4421.9062	0
-10.3733	-12.883	134.3508	-152.5878	6.3578	-13.7195	-17.4004	-59.0608	48.8549	6.1905	-25.4313	-71.1072	-10.206	14.3888	-42.3297	-45.6759	-12.2137	-25.0967	4421.9219	0
-1.1712	-22.4197	130.3354	-159.1129	6.5251	-13.0503	-21.9178	-64.0802	48.8549	7.8636	-36.6411	-72.4457	-9.0348	18.0696	-47.3491	-54.2088	-17.233	-27.439	4421.9375	0
-19.91	-9.8714	134.8528	-145.728	18.9062	-13.7195	-20.2446	-55.38	29.6141	9.704	-16.2292	-63.7455	-4.0155	23.0889	-42.8317	-46.6798	-15.5599	-22.4197	4421.9531	0
-7.529	-23.4236	133.8489	-150.2454	3.1789	-7.0271	-24.5947	-59.8974	33.9642	11.5445	-32.9603	-59.8974	-14.3888	22.4197	-45.174	-51.1972	-18.5715	-21.2485	4421.9688	0
-15.058	-16.7311	131.0046	-157.1052	0.6692	-11.7118	-26.6025	-67.0918	40.8239	21.0812	-48.6875	-71.1072	-24.5947	20.7466	-48.5202	-52.3684	-19.2408	-25.5986	4421.9844	0
-6.3578	-10.0387	134.5182	-158.611	12.2137	-13.2176	-25.5986	-67.0918	54.0415	19.7427	-39.3181	-74.9554	-21.2485	29.7814	-46.3452	-55.8819	-15.7272	-28.1083	4422	0
-14.2214	9.0348	128.8296	-152.4204	10.206	-7.3617	-23.9255	-69.0995	57.2204	34.1315	-47.1817	-72.9477	-21.5831	33.4622	-43.3336	-58.7262	-15.7272	-25.7659	4422.0156	0
-21.2485	11.0425	126.4872	-158.109	10.0387	-9.0348	-23.9255	-70.2707	50.528	40.6566	-68.5976	-64.4148	-22.7543	35.47	-43.5009	-62.4071	-20.9139	-23.2562	4422.0312	0
-21.2485	4.0155	118.9582	-152.7551	4.852	-7.1944	-23.4236	-71.6092	50.026	43.5009	-74.4535	-70.1034	-24.0928	36.1392	-42.497	-66.9245	-22.7543	-20.412	4422.0469	0
-13.8868	-4.1828	115.4447	-137.5298	5.1866	-3.5135	-17.9023	-68.4303	49.8587	50.3607	-62.2397	-78.1343	-24.4274	47.1817	-41.3259	-66.0879	-15.2253	-21.7504	4422.0625	0
-29.2794	11.2098	103.231	-131.6739	0.5019	2.175	-21.0812	-73.115	60.3993	48.1856	-72.9477	-82.1498	-26.7698	50.1933	-46.1779	-68.7649	-15.8946	-26.4352	4422.0781	0
-50.8626	29.4468	99.0482	-123.9776	1.0039	3.5135	-22.7543	-70.9399	51.1972	57.8897	-81.8151	-73.6169	-25.7659	53.2049	-48.3529	-68.2629	-19.2408	-26.7698	4422.0938	0
-30.116	10.3733	90.1807	-122.8064	-0.5019	8.1982	-25.264	-71.2745	44.3375	59.3955	-84.8267	-71.2745	-23.7582	51.5318	-48.3529	-68.2629	-22.9216	-25.264	4422.1094	0
-32.6257	14.3888	87.8383	-119.1255	0	6.1905	-19.7427	-73.7842	44.6721	59.2281	-78.3016	-75.1227	-28.1083	51.5318	-44.3375	-66.4225	-18.2369	-23.2562	4422.125	0
-38.8162	33.2949	81.8151	-118.289	5.1866	4.3501	-17.5677	-75.1227	56.5512	55.0454	-73.2823	-80.3093	-23.0889	57.2204	-49.8587	-67.4264	-13.0503	-27.941	4422.1406	0
-3.5135	-14.2214	0.1673	16.7311	-6.6924	-5.354	2.5097	1.0039	-4.6847	-12.0464	34.2988	-18.4042	-11.0425	6.8598	11.3772	-15.7272	-2.0077	-3.3462	1273.2031	0
-7.6963	-8.8675	-5.8559	16.2292	-9.2021	-3.3462	0	1.6731	-8.1982	-7.8636	19.91	-10.0387	-10.5406	2.8443	9.8714	-13.0503	-7.8636	-2.175	1273.2188	0
-5.8559	-5.6886	-10.0387	17.0657	-10.206	-3.6808	-2.8443	1.6731	-7.1944	-4.852	13.3849	-5.8559	-12.2137	2.175	10.3733	-15.3926	-13.2176	-1.8404	1273.2344	0
-0.5019	-5.354	-14.0541	14.7234	-7.529	-8.5329	-3.0116	2.5097	-3.3462	17.735	-6.0232	-13.5522	-12.2137	2.0077	11.3772	-17.735	-10.5406	-5.1866	1273.25	0
-4.3501	-1.0039	-16.0619	16.5638	-8.8675	-9.8714	-1.8404	5.0193	-5.354	-7.529	30.2833	-22.2524	-12.2137	-0.8366	13.3849	-15.8946	-5.0193	-8.5329	1273.2656	0
-0.8366	-1.3385	-14.7234	19.4081	-12.381	-3.6808	-0.3346	7.1944	-5.1866	-4.1828	35.9719	-24.0928	-11.3772	1.6731	12.381	-11.8791	-8.0309	-3.0116	1273.2812	0
-9.5367	3.5135	-15.5599	23.5909	-12.0464	-1.8404	-0.8366	6.3578	-7.1944	19.91	7.3617	-18.0696	-9.0348	-0.6692	10.7079	-9.3694	-7.6963	-4.852	1273.2969	0
-5.5213	5.354	-18.2369	25.9332	-10.3733	-2.0077	-2.175	9.3694	-4.852	-9.5367	40.1547	-18.2369	-9.0348	4.3501	8.1982	-8.7002	-11.5445	-1.6731	1273.3125	0
-6.1905	1.3385	-12.5483	24.9294	-9.5367	-4.852	-1.1712	9.8714	-2.5097	-0.3346	52.5357	-42.1624	-6.0232	7.3617	2.0077	-9.0348	-7.1944	0.6692	1273.3281	0
-0.8366	-0.3346	-15.3926	30.2833	-10.0387	-3.8482	0.1673	14.3888	-3.1789	22.587	42.8317	-48.5202	-0.8366	6.0232	0.3346	-4.852	-3.1789	-0.8366	1273.3438	0
-1.0039	4.6847	-18.9062	28.9448	-10.0387	1.3385	1.0039	12.0464	-6.6924	-2.175	58.057	-35.47	-1.3385	5.6886	2.5097	-2.5097	-4.6847	0.5019	1273.3594	0
-5.8559	14.3888	-22.9216	30.4506	-12.5483	0.8366	3.0116	10.206	-0.8366	4.3501	28.7775	-16.2292	-3.5135	7.529	-0.6692	-1.8404	-7.8636	2.3424	1273.375	0
-5.6886	12.7156	-23.0889	30.116	-11.7118	-3.1789	5.0193	12.5483	-1.8404	3.1789	33.1276	-20.412	-1.8404	11.7118	0.3346	-7.529	-2.677	7.529	1273.3906	0
-9.704	8.8675	-20.0773	28.4429	-11.8791	-3.0116	7.529	15.2253	-8.1982	3.5135	23.5909	-11.3772	-2.0077	13.7195	1.3385	-5.1866	5.354	1.8404	1273.4062	0
-10.5406	8.5329	-20.0773	29.9487	-13.8868	-1.8404	5.0193	12.0464	-5.5213	17.9023	20.2446	-24.762	-5.6886	13.3849	2.8443	-9.2021	0.3346	-0.3346	1273.4219	0
-12.0464	4.5174	-17.233	28.6102	-15.058	0.3346	2.5097	10.8752	-5.354	1.8404	15.7272	-8.3656	-8.7002	12.7156	4.6847	-10.0387	-4.0155	1.8404	1273.4375	0
-4.0155	-11.3772	-15.7272	28.9448	-16.7311	1.0039	3.1789	11.3772	-10.0387	2.3424	17.233	-11.7118	-10.206	5.8559	10.5406	-7.3617	-7.3617	3.5135	1273.4531	0
-12.381	-1.0039	-15.5599	28.6102	-18.7388	-2.5097	6.8598	12.5483	-12.883	3.5135	28.1083	-19.0735	-12.381	15.058	2.8443	-7.3617	0.8366	1.1712	1273.4688	0
-8.5329	-3.6808	-13.0503	30.4506	-17.735	-3.8482	8.5329	13.8868	-7.529	24.2601	28.7775	-40.322	-14.3888	3.8482	13.0503	-1.6731	-0.1673	2.5097	1273.4844	0
-15.8946	0.8366	-13.7195	35.6373	-17.5677	-2.677	8.8675	14.8907	-10.0387	5.8559	34.6334	-23.5909	-16.0619	1.6731	19.4081	-1.5058	-6.0232	1.8404	1273.5	0
-5.354	-6.1905	-15.2253	41.6605	-18.9062	-4.1828	6.3578	19.7427	-10.206	4.6847	40.8239	-20.412	-17.0657	-0.6692	16.5638	4.1828	-14.8907	5.0193	1273.5156	0
1.0039	-1.0039	-19.91	43.8355	-16.2292	-9.5367	8.0309	25.0967	-8.3656	9.8714	42.3297	-19.91	-17.233	-2.0077	23.0889	3.5135	-16.8984	9.704	1273.5312	0
-0.8366	-0.8366	-23.0889	41.6605	-16.7311	-14.0541	10.0387	21.5831	-11.2098	7.6963	39.4854	-19.0735	-16.5638	-1.1712	12.381	6.1905	-13.7195	7.529	1273.5469	0
-4.6847	7.1944	-25.0967	45.6759	-14.3888	-13.0503	7.529	24.9294	-11.7118	12.7156	49.0222	-26.9371	-12.0464	-4.6847	17.9023	3.8482	-15.7272	5.1866	1273.5625	0
-0.3346	3.8482	-27.941	42.6643	-16.8984	-10.0387	2.5097	26.2678	-8.7002	14.3888	24.762	-12.2137	-10.7079	-6.0232	20.9139	-2.3424	-16.8984	2.175	1273.5781	0
-6.6924	-1.0039	-24.4274	42.1624	-17.735	-5.6886	1.8404	23.2562	-15.3926	16.7311	18.4042	-9.704	-8.1982	-4.1828	17.233	-3.1789	-15.8946	4.1828	1273.5938	0
1.1712	-8.1982	-21.4158	40.9912	-15.7272	-6.5251	0	18.4042	-8.5329	14.3888	19.4081	-12.7156	-7.0271	1.0039	5.0193	-2.8443	-14.0541	7.6963	1273.6094	0
-3.1789	-12.0464	-14.0541	40.9912	-16.7311	-8.0309	1.0039	18.2369	-8.3656	30.7852	6.8598	-17.5677	-5.354	2.677	8.0309	-10.8752	-12.5483	3.5135	1273.625	0
-1.3385	-23.2562	-10.0387	46.1779	-18.5715	-7.1944	0.6692	20.7466	-11.0425	14.0541	39.3181	-30.7852	-9.2021	5.5213	13.8868	-14.5561	-21.5831	4.6847	1273.6406	0
-8.7002	-16.8984	-9.3694	45.6759	-19.5754	-7.6963	-2.3424	24.4274	-9.0348	13.5522	6.3578	-0.1673	-12.7156	9.2021	14.2214	-15.8946	-30.4506	5.0193	1273.6562	0
-9.0348	-13.5522	-12.0464	42.8317	-14.2214	-10.8752	-3.6808	22.9216	-11.8791	14.7234	11.5445	-6.1905	-12.7156	9.0348	16.5638	-18.7388	-29.4468	5.0193	1273.6719	0
2.175	-7.3617	-22.2524	40.322	-16.8984	-12.7156	2.677	22.2524	-6.0232	14.2214	13.7195	-9.0348	-14.5561	5.0193	19.7427	-14.8907	-20.9139	4.3501	1273.6875	0
-9.2021	10.0387	-28.7775	43.8355	-19.91	-11.5445	7.529	24.9294	-10.7079	15.2253	5.8559	5.5213	-14.5561	4.3501	22.587	-11.3772	-20.0773	9.0348	1273.7031	0
4.0155	2.3424	-35.6373	42.6643	-20.9139	-10.5406	7.529	22.587	-8.3656	36.8084	-27.2717	12.2137	-15.5599	0.5019	28.9448	-15.2253	-25.4313	9.2021	1273.7188	0
9.704	-9.0348	-42.497	44.0028	-22.0851	-10.5406	1.0039	19.5754	-11.8791	6.8598	-11.0425	18.2369	-17.4004	-3.5135	24.762	-15.8946	-27.2717	3.8482	1273.7344	0
-1.3385	-2.5097	-38.4816	42.497	-23.2562	-9.2021	2.5097	20.2446	-13.0503	19.7427	-2.175	-4.3501	-19.0735	-1.8404	30.4506	-19.2408	-25.7659	7.1944	1273.75	0
4.1828	-17.233	-28.2756	42.497	-26.4352	-10.0387	5.5213	24.9294	-16.8984	13.7195	1.8404	2.5097	-19.4081	3.6808	29.2794	-19.5754	-19.5754	3.5135	1273.7656	0
-4.0155	-21.4158	-18.5715	42.8317	-29.9487	-8.8675	5.0193	23.0889	-18.2369	15.7272	-6.8598	8.1982	-20.0773	6.5251	23.7582	-20.9139	-25.5986	3.3462	1273.7812	0
-6.6924	-23.7582	-13.0503	46.6798	-35.6373	-4.3501	6.1905	26.4352	-18.2369	38.4816	-25.7659	8.7002	-21.0812	9.3694	17.735	-13.3849	-27.2717	6.0232	1273.7969	0
-7.3617	-19.5754	-12.381	42.8317	-33.1276	-5.354	3.6808	24.2601	-17.5677	14.5561	-7.3617	13.8868	-20.0773	13.0503	14.0541	-17.5677	-20.5793	5.1866	1273.8125	0
-12.2137	-11.2098	-15.7272	39.4854	-32.6257	-6.0232	8.3656	24.0928	-21.4158	24.4274	-2.8443	0.1673	-19.2408	14.5561	18.5715	-20.0773	-8.1982	4.3501	1273.8281	0
-9.8714	3.6808	-23.0889	38.4816	-32.1237	-3.5135	13.3849	22.2524	-17.9023	24.5947	-3.0116	5.5213	-16.3965	17.0657	13.0503	-13.7195	3.0116	3.0116	1273.8438	0
-13.5522	13.2176	-29.6141	38.4816	-33.4622	1.0039	9.3694	17.233	-14.7234	24.4274	-14.5561	13.3849	-15.3926	17.5677	6.8598	-14.8907	0.8366	2.677	1273.8594	0
-10.5406	-0.8366	-29.7814	35.3026	-34.8007	1.3385	5.6886	16.8984	-22.0851	35.3026	-38.1469	19.0735	-16.8984	19.4081	0	-13.3849	-4.852	2.677	1273.875	0
-7.3617	-23.4236	-18.7388	33.9642	-30.9526	-0.3346	4.3501	14.3888	-34.4661	18.4042	-10.8752	11.3772	-15.5599	33.2949	-10.7079	-19.5754	-9.2021	6.6924	1273.8906	0
-11.2098	-13.7195	-8.7002	32.6257	-27.1044	-0.6692	3.0116	11.0425	-23.2562	25.5986	-4.852	1.5058	-15.2253	13.7195	6.6924	-18.9062	-9.0348	6.6924	1273.9062	0
-18.0696	-13.7195	-11.7118	32.1237	-25.4313	-2.0077	-2.677	8.5329	-32.793	24.2601	-10.8752	8.0309	-16.5638	12.7156	-2.5097	-15.2253	-11.7118	1.8404	1273.9219	0
-6.3578	-11.2098	-19.4081	32.793	-22.9216	-2.8443	-6.6924	8.8675	-27.6063	22.7543	-17.4004	18.0696	-13.3849	14.8907	-12.0464	-13.0503	-12.5483	-1.6731	1273.9375	0
-8.1982	2.8443	-31.1199	32.1237	-22.2524	-3.8482	-6.6924	9.5367	-30.2833	16.2292	-14.0541	23.7582	-13.8868	15.2253	-11.2098	-13.3849	-10.3733	-1.1712	1273.9531	0
-5.8559	1.8404	-33.7968	28.9448	-23.2562	-4.5174	-3.1789	7.6963	-29.7814	14.7234	-8.8675	15.058	-15.5599	15.8946	-5.5213	-18.0696	-5.1866	-2.0077	1273.9688	0
6.8598	-2.5097	-32.1237	28.1083	-23.7582	-3.0116	-1.6731	7.0271	-24.0928	22.0851	-5.6886	8.0309	-13.8868	22.7543	-15.5599	-14.7234	1.5058	-4.0155	1273.9844	0
-8.3656	-2.677	-31.9564	29.9487	-30.9526	-1.8404	-4.3501	6.5251	-31.7891	41.6605	-29.6141	6.6924	-17.0657	19.5754	-22.2524	-10.8752	-8.7002	-2.8443	1274	0
-7.0271	-7.8636	-26.1005	28.2756	-32.1237	-2.5097	-4.0155	7.6963	-26.7698	18.2369	-11.5445	7.3617	-17.9023	15.2253	-13.5522	-14.7234	-12.883	-1.0039	1274.0156	0
6.1905	-23.2562	-18.5715	21.0812	-31.1199	-2.677	-4.6847	4.852	-25.5986	20.2446	-17.233	8.0309	-19.5754	15.7272	-13.2176	-16.5638	-10.3733	-0.8366	1274.0312	0
3.3462	-22.587	-13.8868	19.0735	-32.1237	-5.354	-5.5213	2.5097	-24.9294	24.2601	-8.5329	-4.852	-20.412	15.8946	-20.0773	-15.8946	-6.3578	-4.6847	1274.0469	0
3.6808	-21.7504	-15.8946	26.2678	-30.6179	-5.8559	-5.1866	4.6847	-23.0889	21.7504	-2.3424	-4.0155	-17.233	14.3888	-22.587	-11.5445	-14.8907	-0.6692	1274.0625	0
12.0464	-22.7543	-23.0889	30.6179	-31.2872	-3.8482	-1.6731	7.1944	-24.762	20.2446	-10.3733	11.7118	-16.8984	16.3965	-21.9178	-7.1944	-19.0735	1.0039	1274.0781	0
5.1866	-7.1944	-29.2794	30.9526	-32.1237	-4.0155	-2.0077	10.5406	-24.762	23.2562	-28.4429	29.6141	-18.9062	18.9062	-16.2292	-11.3772	-20.7466	3.5135	1274.0938	0
2.5097	1.1712	-31.9564	24.9294	-28.4429	-4.3501	-2.677	9.5367	-24.0928	16.8984	-9.0348	12.883	-17.233	11.0425	-8.0309	-11.7118	-11.0425	0.6692	1274.1094	0
7.529	6.3578	-31.1199	21.4158	-25.264	-5.354	2.175	8.5329	-19.0735	20.5793	-7.8636	10.5406	-16.2292	14.5561	-10.7079	-7.529	2.175	-1.5058	1274.125	0
14.3888	9.5367	-28.6102	22.7543	-25.0967	-2.0077	-3.1789	6.3578	-11.0425	22.9216	-10.8752	17.0657	-12.883	15.8946	-20.7466	-6.1905	-0.6692	-0.8366	1274.1406	0
2.3424	14.7234	-29.7814	23.7582	-23.0889	-2.677	-5.354	8.8675	-14.2214	28.7775	-23.7582	20.2446	-10.5406	18.7388	-24.4274	-6.0232	-5.6886	0.8366	1274.1562	0
18.4042	9.704	-27.2717	23.2562	-18.2369	-3.5135	-7.3617	9.704	-5.0193	21.9178	-8.3656	15.5599	-7.1944	7.8636	-13.7195	-6.3578	-3.1789	3.5135	1274.1719	0
9.0348	21.5831	-21.0812	26.9371	-17.5677	-4.6847	-2.677	14.8907	-8.3656	40.322	10.3733	-5.8559	-6.0232	7.8636	-11.2098	-0.6692	6.8598	4.0155	1274.1875	0
-7.0271	6.6924	-12.2137	2.5097	3.6808	-2.3424	-16.3965	-8.3656	3.8482	-4.0155	-16.8984	7.0271	0.8366	-9.3694	-7.529	-7.3617	9.704	-14.7234	2430.875	0
-5.8559	2.8443	-9.2021	0	6.3578	-5.5213	-16.0619	-7.6963	7.8636	1.5058	-30.9526	9.3694	0.8366	-10.8752	-9.704	-3.1789	8.7002	-13.7195	2430.8906	0
-5.8559	0	-6.5251	2.5097	6.0232	-8.1982	-12.7156	-7.529	8.3656	-15.5599	-5.6886	3.0116	-0.3346	-9.3694	-11.2098	-1.5058	11.2098	-14.0541	2430.9062	0
-5.5213	-0.6692	-7.8636	5.6886	6.6924	-11.0425	-10.206	-5.6886	12.0464	-11.5445	-8.5329	-0.3346	-0.1673	-9.8714	-11.7118	1.5058	15.8946	-18.2369	2430.9219	0
-6.1905	2.3424	-10.3733	4.852	10.3733	-10.206	-16.8984	-5.0193	15.7272	3.1789	-29.2794	1.0039	0.8366	-12.7156	-13.7195	3.8482	9.2021	-18.2369	2430.9375	0
-8.1982	2.3424	-12.2137	5.0193	11.8791	-10.0387	-23.5909	-5.0193	15.7272	-15.8946	-20.412	7.529	2.0077	-15.5599	-17.735	4.5174	5.6886	-21.9178	2430.9531	0
-9.5367	0	-15.7272	7.0271	7.8636	-4.5174	-30.7852	-2.677	14.3888	-18.7388	-16.3965	2.5097	4.3501	-17.5677	-18.4042	1.5058	9.8714	-23.2562	2430.9688	0
-6.8598	-1.0039	-13.3849	8.8675	5.354	-5.0193	-25.5986	-1.5058	16.8984	-20.9139	-2.677	-5.6886	5.0193	-14.5561	-20.5793	3.3462	17.5677	-24.762	2430.9844	0
-6.1905	0.5019	-11.0425	9.704	1.3385	1.5058	-23.4236	-1.8404	16.3965	-25.0967	5.0193	-3.3462	6.0232	-14.0541	-19.0735	4.6847	17.0657	-22.2524	2431	0
